country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-04-2026 18:00:00",19.205800,72.868200,SO2,24,28,26
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","14-04-2026 18:00:00",19.060498,72.923356,OZONE,4,58,37
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","14-04-2026 18:00:00",18.9942180,72.8158167,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","14-04-2026 18:00:00",18.9942180,72.8158167,CO,9,20,12
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2026 18:00:00",21.121801,79.04952,PM2.5,82,175,115
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2026 18:00:00",21.121801,79.04952,NH3,1,32,8
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","14-04-2026 18:00:00",21.14472,79.107595,PM10,103,197,130
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","14-04-2026 18:00:00",21.14472,79.107595,NH3,7,40,14
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-04-2026 18:00:00",19.0632143,72.8456324,CO,15,30,27
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-04-2026 18:00:00",19.0632143,72.8456324,OZONE,1,75,48
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-04-2026 18:00:00",19.0863,72.8888,PM10,77,159,113
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-04-2026 18:00:00",19.0863,72.8888,NO2,6,10,6
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-04-2026 18:00:00",18.96702,72.84214,SO2,4,12,9
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-04-2026 18:00:00",18.96702,72.84214,CO,7,56,31
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-04-2026 18:00:00",18.39963,76.57452,OZONE,16,70,56
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-04-2026 18:00:00",18.1023399,73.4783687,OZONE,11,72,53
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-04-2026 18:00:00",19.053536,72.84643,NH3,13,49,24
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","14-04-2026 18:00:00",19.065931,72.862131,PM10,85,132,108
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","14-04-2026 18:00:00","19.2307571 ",73.1551920,PM10,56,144,95
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","14-04-2026 18:00:00","19.2307571 ",73.1551920,OZONE,10,46,40
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","14-04-2026 18:00:00",26.05374,91.86796,PM2.5,21,34,23
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","14-04-2026 18:00:00",26.05374,91.86796,PM10,86,370,143
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","14-04-2026 18:00:00",26.05374,91.86796,CO,20,74,29
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","14-04-2026 18:00:00",23.7176342,92.7192841,PM2.5,50,131,78
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","14-04-2026 18:00:00",25.6635413,94.0989878,CO,7,15,11
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-04-2026 18:00:00",18.454450,73.854155,CO,6,52,20
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","14-04-2026 18:00:00",18.573040,73.927715,OZONE,7,85,66
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","14-04-2026 18:00:00",18.536457,73.805454,NO2,9,33,16
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","14-04-2026 18:00:00",18.530085,73.849598,CO,26,67,46
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","14-04-2026 18:00:00"," 16.5038",74.3623,PM10,68,101,84
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","14-04-2026 18:00:00"," 16.5038",74.3623,SO2,20,30,25
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","14-04-2026 18:00:00"," 16.5038",74.3623,CO,2,27,19
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","14-04-2026 18:00:00",17.6336264,75.9132495,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","14-04-2026 18:00:00",17.6336264,75.9132495,CO,10,27,12
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","14-04-2026 18:00:00",17.65439,75.90649,PM2.5,72,158,97
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","14-04-2026 18:00:00",17.65439,75.90649,NH3,3,12,6
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","14-04-2026 18:00:00",19.222279,72.957979,NH3,3,3,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","14-04-2026 18:00:00",19.222279,72.957979,CO,6,59,16
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","14-04-2026 18:00:00",19.235581,73.159121,NO2,11,31,20
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","14-04-2026 18:00:00",21.152875,79.0517531,PM10,96,216,138
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","14-04-2026 18:00:00",21.152875,79.0517531,OZONE,6,97,83
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-04-2026 18:00:00",21.143383,79.048912,PM10,102,190,140
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-04-2026 18:00:00",19.173852,77.296291,SO2,4,14,8
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-04-2026 18:00:00",19.173852,77.296291,CO,18,26,23
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","14-04-2026 18:00:00",20.021503,73.813844,SO2,11,39,18
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","14-04-2026 18:00:00",20.021503,73.813844,CO,12,29,12
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","14-04-2026 18:00:00",18.63673,73.82487,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-04-2026 18:00:00",18.616318,73.765797,PM10,25,141,96
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-04-2026 18:00:00",18.616318,73.765797,CO,10,55,16
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","14-04-2026 18:00:00",18.664282,73.763966,NO2,16,66,32
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","14-04-2026 18:00:00",18.459883,73.852193,PM2.5,37,127,60
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","14-04-2026 18:00:00",18.459883,73.852193,CO,62,116,103
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","14-04-2026 18:00:00",19.950220,73.731480,SO2,1,17,9
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","14-04-2026 18:00:00",19.950220,73.731480,CO,35,40,38
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.090337,73.014232,PM2.5,34,79,54
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.090337,73.014232,OZONE,4,56,37
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.1135051,73.008978,SO2,17,32,20
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.008751,73.016620,PM2.5,57,176,89
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.0575752,73.0151367,CO,9,46,25
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.02579,73.10297,PM10,59,99,77
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.02579,73.10297,CO,15,25,17
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.0630,73.1209,PM2.5,41,191,105
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.0630,73.1209,PM10,92,121,109
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-04-2026 18:00:00",19.265594,76.761463,NH3,3,5,4
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","14-04-2026 18:00:00",18.640051,73.848956,PM10,54,113,91
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","14-04-2026 18:00:00",18.640051,73.848956,NO2,7,23,15
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-04-2026 18:00:00",19.0575752,73.0151367,NO2,7,25,13
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","14-04-2026 18:00:00",25.106006,76.469948,CO,9,66,14
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","14-04-2026 18:00:00",25.747299,71.393989,PM2.5,5,62,26
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","14-04-2026 18:00:00",25.747299,71.393989,NO2,5,35,11
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","14-04-2026 18:00:00",25.747299,71.393989,OZONE,35,67,62
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","14-04-2026 18:00:00",27.215415,77.50873,PM2.5,15,82,45
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","14-04-2026 18:00:00",27.215415,77.50873,PM10,47,195,108
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","14-04-2026 18:00:00",27.215415,77.50873,SO2,3,29,12
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","14-04-2026 18:00:00",25.339605,74.618883,PM10,55,309,136
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","14-04-2026 18:00:00",25.339605,74.618883,SO2,2,39,19
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","14-04-2026 18:00:00",25.339605,74.618883,OZONE,8,78,62
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","14-04-2026 18:00:00",28.194909,76.862296,PM2.5,85,299,204
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","14-04-2026 18:00:00",28.207266,76.829265,PM2.5,28,266,111
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","14-04-2026 18:00:00",21.606865,85.510538,NH3,4,7,7
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","14-04-2026 18:00:00",21.606865,85.510538,CO,14,30,25
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","14-04-2026 18:00:00",21.869985,85.167016,PM10,68,119,99
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","14-04-2026 18:00:00",21.869985,85.167016,OZONE,9,28,25
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-04-2026 18:00:00",11.9309,79.8027,OZONE,1,23,21
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2026 18:00:00",31.620000,74.876512,SO2,8,19,13
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2026 18:00:00",31.620000,74.876512,OZONE,44,57,48
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2026 18:00:00",21.643900,85.599355,NH3,2,3,2
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2026 18:00:00",21.643900,85.599355,CO,36,101,73
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","14-04-2026 18:00:00",21.847279,85.416905,PM10,73,407,217
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","14-04-2026 18:00:00",22.265816,86.174829,PM2.5,15,140,63
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","14-04-2026 18:00:00",22.220833,84.809444,PM2.5,34,209,122
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","14-04-2026 18:00:00",22.220833,84.809444,PM10,42,210,124
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","14-04-2026 18:00:00",22.220833,84.809444,OZONE,9,29,26
India,Punjab,Patiala,"Model Town, Patiala - PPCB","14-04-2026 18:00:00",30.349388,76.366642,NO2,16,19,17
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2026 18:00:00",27.554793,76.611536,PM2.5,47,80,58
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2026 18:00:00",27.554793,76.611536,SO2,6,33,18
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","14-04-2026 18:00:00",23.555190,74.440010,CO,18,99,22
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","14-04-2026 18:00:00",25.106006,76.469948,PM10,64,214,112
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","14-04-2026 18:00:00",25.106006,76.469948,NO2,15,95,40
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","14-04-2026 18:00:00",25.106006,76.469948,NH3,3,5,4
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","14-04-2026 18:00:00",30.233011,74.907758,SO2,10,10,10
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-04-2026 18:00:00","30.736056 ",76.209694,PM10,34,80,50
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-04-2026 18:00:00","30.736056 ",76.209694,SO2,10,21,14
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","14-04-2026 18:00:00",30.9028,75.8086,NO2,37,44,41
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","14-04-2026 18:00:00",30.9028,75.8086,SO2,9,39,21
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","14-04-2026 18:00:00",30.649961,76.331442,PM2.5,46,350,144
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","14-04-2026 18:00:00",29.610750,74.283608,PM10,59,183,109
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","14-04-2026 18:00:00",26.902909,75.836858,PM10,64,111,83
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","14-04-2026 18:00:00",26.902909,75.836858,CO,18,99,28
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","14-04-2026 18:00:00",26.843698,75.766894,PM10,84,244,143
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","14-04-2026 18:00:00",26.843698,75.766894,OZONE,1,132,111
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","14-04-2026 18:00:00",26.9164092,75.7994901,PM10,52,149,93
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","14-04-2026 18:00:00",25.435774,75.644272,SO2,2,20,10
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2026 18:00:00",24.892047,74.623527,NH3,17,26,21
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2026 18:00:00",24.892047,74.623527,SO2,2,70,13
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2026 18:00:00",24.892047,74.623527,OZONE,1,115,90
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","14-04-2026 18:00:00",28.296139,74.961696,NH3,5,7,6
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","14-04-2026 18:00:00",26.895552,76.334753,OZONE,4,133,116
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","14-04-2026 18:00:00",22.06156703,85.47409613,NO2,15,16,15
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","14-04-2026 18:00:00",22.06156703,85.47409613,NH3,5,5,5
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","14-04-2026 18:00:00",21.8004996,83.8396977,PM2.5,42,180,92
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-04-2026 18:00:00",20.94185,86.11510,OZONE,9,141,113
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","14-04-2026 18:00:00","20.48891     ","85.84768     ",PM2.5,22,58,31
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","14-04-2026 18:00:00",20.832874,85.104082,PM10,19,476,122
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","14-04-2026 18:00:00",20.832874,85.104082,NH3,2,6,5
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2026 18:00:00",21.51161,86.89088,PM10,37,111,76
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","14-04-2026 18:00:00",22.1166054,85.3945546,PM10,77,430,184
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","14-04-2026 18:00:00",22.1166054,85.3945546,NO2,11,90,29
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","14-04-2026 18:00:00",11.0328,77.0349,OZONE,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","14-04-2026 18:00:00",10.942451,76.978996,PM10,44,74,60
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","14-04-2026 18:00:00",10.942451,76.978996,CO,22,44,24
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","14-04-2026 18:00:00",13.4127,80.1081,NH3,1,1,1
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","14-04-2026 18:00:00",9.865935,78.022669,SO2,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","14-04-2026 18:00:00",9.865935,78.022669,OZONE,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","14-04-2026 18:00:00","8.816428 ",78.099039,NO2,11,19,15
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","14-04-2026 18:00:00",11.0973603,77.3228673,PM2.5,31,153,61
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","14-04-2026 18:00:00",17.460103,78.334361,PM2.5,15,35,25
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","14-04-2026 18:00:00",25.196024,75.855668,NH3,5,6,5
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","14-04-2026 18:00:00",25.14389,75.821256,NH3,4,17,9
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","14-04-2026 18:00:00",25.14389,75.821256,CO,10,118,23
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","14-04-2026 18:00:00",27.213494,73.734444,CO,7,114,12
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","14-04-2026 18:00:00",25.771061," 73.340227",OZONE,8,76,50
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","14-04-2026 18:00:00",24.041198,74.780702,OZONE,34,108,78
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","14-04-2026 18:00:00",25.036360,73.883502,PM10,30,173,82
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","14-04-2026 18:00:00",25.036360,73.883502,NO2,11,62,26
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","14-04-2026 18:00:00",26.159933,75.780517,SO2,2,38,7
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","14-04-2026 18:00:00",24.5886166,73.6321397,PM10,76,158,111
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","14-04-2026 18:00:00",24.5886166,73.6321397,NO2,6,81,38
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","14-04-2026 18:00:00",27.338530,88.614099,CO,5,14,11
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","14-04-2026 18:00:00",13.1278,80.2642,PM10,6,57,29
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","14-04-2026 18:00:00",13.1278,80.2642,NO2,10,16,13
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","14-04-2026 18:00:00",13.1662,80.2584,PM2.5,8,26,17
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","14-04-2026 18:00:00",26.786682,75.827928,PM2.5,30,332,172
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","14-04-2026 18:00:00",26.786682,75.827928,NO2,33,176,84
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","14-04-2026 18:00:00",26.786682,75.827928,NH3,1,3,2
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","14-04-2026 18:00:00",26.960669,75.771817,NH3,3,5,4
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","14-04-2026 18:00:00",26.960669,75.771817,CO,28,101,40
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","14-04-2026 18:00:00",26.912329,70.909168,NH3,NA,NA,NA
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","14-04-2026 18:00:00",25.344694,72.626208,PM2.5,27,92,43
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","14-04-2026 18:00:00",24.588397,76.172782,NO2,19,96,44
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","14-04-2026 18:00:00",24.588397,76.172782,SO2,11,30,18
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","14-04-2026 18:00:00",24.588397,76.172782,CO,18,99,30
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","14-04-2026 18:00:00",26.268249,73.0193853,PM10,31,187,108
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","14-04-2026 18:00:00",26.268249,73.0193853,NO2,17,46,26
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","14-04-2026 18:00:00",26.268249,73.0193853,OZONE,10,78,68
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","14-04-2026 18:00:00",26.295810,73.082283,NH3,1,4,2
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","14-04-2026 18:00:00",26.358805,73.047444,NO2,8,61,27
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","14-04-2026 18:00:00",26.358805,73.047444,OZONE,1,73,58
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","14-04-2026 18:00:00",26.253384,72.976571,NO2,3,149,27
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","14-04-2026 18:00:00",26.506177,77.025989,SO2,5,7,6
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","14-04-2026 18:00:00",25.164090,75.858137,PM2.5,10,167,65
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","14-04-2026 18:00:00",25.164090,75.858137,SO2,9,38,16
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","14-04-2026 18:00:00",26.031443,76.359327,CO,18,75,22
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","14-04-2026 18:00:00",27.608912,75.153302,PM10,65,319,130
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","14-04-2026 18:00:00",24.885261,72.857549,SO2,4,10,6
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","14-04-2026 18:00:00",24.885261,72.857549,CO,6,24,8
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","14-04-2026 18:00:00",24.885261,72.857549,OZONE,40,85,70
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","14-04-2026 18:00:00",13.1662,80.2584,SO2,14,30,20
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","14-04-2026 18:00:00",13.164544,80.26285,OZONE,18,84,39
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","14-04-2026 18:00:00",13.0052189,80.2398125,SO2,5,6,6
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","14-04-2026 18:00:00",29.931624,73.864511,NO2,12,48,28
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","14-04-2026 18:00:00",28.47272,77.482000,PM10,104,316,169
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","14-04-2026 18:00:00",28.47272,77.482000,OZONE,5,212,173
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","14-04-2026 18:00:00",28.557054,77.453663,PM2.5,48,309,121
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","14-04-2026 18:00:00",28.557054,77.453663,PM10,139,383,228
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","14-04-2026 18:00:00",28.557054,77.453663,SO2,12,37,24
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","14-04-2026 18:00:00",28.725645,77.749675,NO2,25,86,35
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","14-04-2026 18:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","14-04-2026 18:00:00",25.4547,78.6039,CO,6,67,9
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","14-04-2026 18:00:00",26.428282,80.327067,PM10,45,135,86
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","14-04-2026 18:00:00",26.428282,80.327067,NO2,27,27,27
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","14-04-2026 18:00:00",26.428282,80.327067,NH3,3,3,3
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","14-04-2026 18:00:00",28.685382,77.453839,OZONE,3,199,162
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","14-04-2026 18:00:00",28.6603346,77.3572563,PM2.5,34,300,156
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","14-04-2026 18:00:00",28.6603346,77.3572563,NH3,4,8,6
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","14-04-2026 18:00:00",28.6603346,77.3572563,SO2,13,58,33
